TimeStamp;2025-07-07 12-02-39;2025-07-07 12-02-57;2025-07-07 12-03-15;2025-07-07 12-02-45;2025-07-07 12-03-03;2025-07-07 12-03-22;2025-07-07 12-03-40;2025-07-07 12-03-58;2025-07-07 12-03-33;2025-07-07 12-03-52;2025-07-07 12-04-10;2025-07-07 12-04-28;2025-07-07 12-04-46;2025-07-07 12-05-05;2025-07-07 12-05-23;2025-07-07 12-05-41;2025-07-07 12-04-16;2025-07-07 12-04-34;2025-07-07 12-04-53;2025-07-07 12-05-11;2025-07-07 12-05-29;2025-07-07 12-05-47;2025-07-07 12-06-06;2025-07-07 12-05-59;2025-07-07 12-06-18;2025-07-07 12-06-36;2025-07-07 12-06-54;2025-07-07 12-07-12;2025-07-07 12-07-31;2025-07-07 12-07-49;2025-07-07 12-08-07;2025-07-07 12-08-25;2025-07-07 12-08-43;2025-07-07 12-09-02;2025-07-07 12-09-20;2025-07-07 12-09-38;2025-07-07 12-09-57;2025-07-07 12-10-15;2025-07-07 12-10-33;2025-07-07 12-10-51;2025-07-07 12-11-10;2025-07-07 12-11-28;2025-07-07 12-11-46;2025-07-07 12-12-04;2025-07-07 12-12-23;2025-07-07 12-12-41;2025-07-07 12-12-59;2025-07-07 12-13-17;2025-07-07 12-13-35;2025-07-07 12-13-53;2025-07-07 12-14-11;2025-07-07 12-14-29;2025-07-07 12-14-48;2025-07-07 12-15-06;2025-07-07 12-15-24;2025-07-07 12-15-42;2025-07-07 12-16-00;2025-07-07 12-16-19;2025-07-07 12-16-37;2025-07-07 12-16-55;2025-07-07 12-17-14;2025-07-07 12-17-32;2025-07-07 12-17-51;2025-07-07 12-18-10;2025-07-07 12-18-28;2025-07-07 12-18-46;2025-07-07 12-19-04;2025-07-07 12-19-22;2025-07-07 12-19-41;2025-07-07 12-19-59;2025-07-07 12-20-17;2025-07-07 12-20-36;2025-07-07 12-20-54;2025-07-07 12-21-12;2025-07-07 12-21-30;2025-07-07 12-21-48
0.650;3.465800;2.595600;2.944600;1.924200;1.895800;1.887100;1.930800;0.009100;5.604400;5.689700;3.876800;2.491100;3.270000;3.309700;2.215200;1.902500;1.888300;1.892900;1.892900;1.882900;1.906600;1.913700;1.901200;3.362300;3.295300;3.306400;2.287300;4.590900;3.242200;2.867000;3.272700;2.884700;3.857900;3.259300;4.635800;3.277300;3.248300;3.868600;3.281000;6.818100;5.677400;2.283300;2.908500;2.918000;3.906200;2.827900;3.252900;3.748800;3.323400;6.724000;3.351600;4.552400;3.870100;2.764000;2.578500;3.281300;3.760100;3.907700;6.713600;5.677800;3.893900;3.224800;3.939800;2.842200;3.343600;6.665300;5.711100;2.579100;2.943700;3.854800;6.663700;3.915900;6.780500;2.924100;3.233000;2.205400
0.660;2.221300;2.595600;2.944600;1.912500;1.878700;1.876600;1.907900;0.009100;3.035300;1.790200;3.876800;2.491100;2.102200;1.982700;2.215200;1.885400;1.862900;1.895400;1.892900;1.889600;1.909600;1.891200;1.884100;1.965900;1.964000;2.049900;1.264700;2.588300;2.057900;1.768800;3.272700;2.884700;2.287400;2.026700;1.521600;1.955800;1.983300;2.207900;2.036200;3.251400;2.835500;1.421400;1.720300;2.918000;2.185000;1.777700;1.127500;2.296200;1.943000;2.030400;1.961600;2.592600;2.223500;1.782900;2.578500;3.281300;2.292200;2.176700;2.008100;1.742800;2.178900;2.071300;3.939800;2.842200;1.992800;1.924300;2.853500;1.567700;1.766700;2.265600;2.033400;2.276000;3.218700;1.791400;2.013800;2.205400
0.670;1.277500;0.959400;1.917600;1.901200;1.883300;1.890400;1.927500;0.030500;1.875100;1.790200;2.301700;1.586700;1.231000;1.982700;1.474200;1.899500;1.862900;1.895400;1.876600;1.870400;1.899600;1.889100;1.884100;1.138800;1.279600;1.094100;1.264700;1.477300;1.140300;1.768800;1.242600;1.821400;2.287400;1.230100;1.521600;1.238700;1.983300;2.207900;2.036200;2.031000;1.826200;0.710100;0.957000;1.048300;1.480700;1.015000;1.127500;2.296200;1.283600;2.030400;1.961600;1.533800;2.223500;1.782900;0.934600;1.241400;1.397900;1.319600;2.008100;1.742800;1.468200;1.156800;1.515200;1.823200;1.128000;1.924300;1.862900;1.567700;1.766700;1.455000;2.033400;1.387500;2.060300;1.791400;1.254600;1.471500
0.680;0.762600;0.959400;1.045600;1.917100;1.920000;1.890400;1.927500;0.025000;1.875100;1.126200;1.470600;0.906500;0.678900;1.263700;0.730200;1.926700;1.887900;1.895000;1.881200;1.879100;1.893300;1.891200;1.888700;0.714300;0.636700;0.687800;0.871700;0.933700;0.627300;0.966100;1.242600;0.972200;1.310200;1.230100;0.910500;0.625700;1.221000;1.451000;1.058100;1.252400;1.826200;0.710100;0.957000;1.048300;0.731800;1.015000;0.630300;1.222500;0.629400;1.116200;1.127100;0.853400;1.455900;0.951800;0.934600;1.241400;0.716800;0.764400;1.224900;1.055900;1.468200;0.652300;1.515200;0.965800;1.128000;1.236200;0.988700;0.792900;1.113700;0.718000;1.087400;0.813600;1.169000;0.631900;0.675800;0.734200
0.690;0.618100;0.619900;0.683500;1.917100;1.920000;1.918800;1.949600;0.025900;0.736600;1.126200;0.738500;0.579000;0.678900;0.647700;0.516600;1.912500;1.902100;1.892500;1.910800;1.879100;1.895800;1.917500;1.888700;0.463800;0.636700;0.687800;0.414000;0.501400;0.515700;0.646200;0.645000;0.596100;0.805400;0.610400;0.511100;0.486400;0.639800;0.708800;0.702700;1.252400;0.614400;0.515100;0.389500;0.519100;0.507800;0.603100;0.510800;0.755900;0.629400;1.116200;0.696900;0.512000;0.719500;0.633400;0.501700;0.651400;0.461300;0.506300;0.625400;0.578700;0.487600;0.457100;0.737500;0.615700;0.709700;0.672800;0.641300;0.597900;0.532200;0.718000;0.734200;0.490700;0.664500;0.631900;0.675800;0.510500
0.700;0.384600;0.395300;0.428000;1.934200;1.904500;1.918800;1.949600;0.028400;0.736600;0.395000;0.540500;0.579000;0.310100;0.490100;0.516600;1.913700;1.911700;1.925000;1.895000;1.921700;1.920800;1.917500;1.923700;0.463800;0.482400;0.296900;0.197700;0.501400;0.309800;0.363900;0.493100;0.596100;0.533800;0.426200;0.389200;0.486400;0.488500;0.520300;0.481200;0.354400;0.614400;0.318700;0.389500;0.370000;0.507800;0.418300;0.298500;0.461700;0.480000;0.517600;0.451000;0.512000;0.517200;0.339100;0.374900;0.492800;0.461300;0.506300;0.450600;0.418000;0.487600;0.319900;0.513000;0.376400;0.458900;0.451900;0.393500;0.377300;0.386200;0.510800;0.474800;0.490700;0.441800;0.429900;0.219700;0.337000
0.710;0.384600;0.185100;0.285900;1.941700;1.908300;1.898700;1.950500;0.003600;0.443000;0.395000;0.341300;0.146600;0.310100;0.292700;0.337900;1.913700;1.911700;1.925000;1.895400;1.921700;1.920800;1.918300;1.911200;0.235200;0.301800;0.296900;0.197700;0.372700;0.309800;0.180200;0.299100;0.278600;0.319600;0.282900;0.389200;0.281700;0.292700;0.321700;0.280200;0.354400;0.403900;0.161600;0.217800;0.225100;0.346800;0.250800;0.298500;0.180500;0.298500;0.517600;0.236100;0.365400;0.517200;0.146900;0.211700;0.300900;0.320500;0.256600;0.450600;0.251400;0.316200;0.319900;0.339100;0.239500;0.232200;0.451900;0.393500;0.204400;0.257500;0.346200;0.474800;0.339700;0.441800;0.240700;0.219700;0.220300
0.720;0.246500;0.185100;0.285900;1.925400;1.902100;1.909100;1.940000;0.003600;0.261800;0.265800;0.341300;0.146600;0.206200;0.199200;0.217200;1.904100;1.893700;1.906200;1.895400;1.908700;1.907900;1.902900;1.897100;0.118800;0.204100;0.185400;0.221800;0.208300;0.185100;0.063200;0.299100;0.278600;0.181800;0.156100;0.134100;0.191500;0.196700;0.218400;0.167400;0.291800;0.241000;0.364200;0.101400;0.225100;0.218400;0.154600;0.978300;0.069600;0.191800;0.285600;0.108700;0.219100;0.224200;0.038800;0.211700;0.300900;0.217800;0.126400;0.162800;0.153000;0.214500;0.194600;0.339100;0.239500;0.106600;0.184500;0.220000;0.107200;0.126200;0.216300;0.161900;0.221800;0.327800;0.138100;0.117300;0.220300
0.730;1.023900;3.448400;0.200100;1.928400;1.882100;1.877000;1.918800;0.029000;0.150300;0.134100;0.219400;0.046700;0.993600;1.002800;0.364800;1.875800;1.893700;1.902500;1.891600;1.902100;1.915000;1.910800;1.897100;0.901700;1.008600;0.964600;0.221800;0.120600;0.993600;0.063200;1.007100;0.150000;0.307000;0.967000;0.134100;0.992400;0.196700;0.218400;0.167400;0.165300;0.129800;4.850600;2.082000;2.096000;0.369400;2.139400;0.978300;0.069600;0.191800;0.183900;0.902000;0.113600;0.224200;0.038800;3.462500;1.009500;0.351900;0.258400;0.162800;0.153000;0.347400;1.008000;0.366900;0.154900;0.894900;0.184500;0.171100;0.107200;0.126200;0.356200;0.161900;0.358100;0.187000;0.138100;0.912600;0.371500
0.740;5.912700;3.448400;2.201800;1.897500;1.882100;1.877000;1.918800;0.022200;2.124200;2.126600;0.371800;3.423100;5.791400;1.002800;4.800500;1.857400;1.876200;1.897500;1.867500;1.896700;1.900400;1.874600;1.866600;5.932900;5.759000;5.868100;4.665400;0.120600;5.845200;2.041700;1.007100;2.157200;0.307000;0.967000;3.469500;5.761200;1.007100;0.366300;0.961200;0.960000;0.129800;4.850600;2.082000;2.096000;4.791600;2.139400;5.850400;0.207100;5.743400;0.972200;0.902000;3.445700;0.370300;2.012300;3.462500;1.009500;4.862500;4.834400;0.975300;2.130300;0.347400;5.817700;0.366900;2.184100;0.894900;0.997000;2.181900;3.519300;2.117100;4.799000;0.950200;4.776400;1.002200;6.481400;5.649300;4.792200
0.750;7.727400;7.077200;6.493600;1.897500;1.858700;1.865000;1.895400;0.030200;6.532100;2.126600;4.803300;7.027400;5.791400;5.769400;7.255900;1.859100;1.844100;1.866600;1.851600;1.896700;1.873700;1.845800;1.866600;7.563300;5.759000;5.868100;7.343900;6.868200;7.592000;6.593200;5.770300;6.441900;4.879400;5.646300;6.872500;7.586900;5.753200;4.796500;5.865400;0.960000;6.421200;7.276100;7.928400;6.355500;7.269400;6.441000;7.596000;4.717400;5.743400;0.972200;5.937500;6.869100;4.800500;6.566000;6.883200;5.756300;7.283400;7.303300;5.681400;6.419600;7.256500;7.635400;4.802600;6.428200;7.557800;5.729700;6.446500;6.907000;6.373200;4.799000;5.912700;7.293800;5.831400;6.481400;5.649300;7.263600
0.760;8.899500;8.316500;7.980400;1.856600;1.852900;1.865000;1.895400;0.027800;6.532100;7.886900;7.305400;7.027400;8.737900;7.596600;7.255900;1.859100;1.854900;1.850800;1.841200;1.854500;1.850800;1.845800;1.852400;7.563300;7.615300;8.754300;8.366000;6.868200;8.756500;7.900600;7.610100;6.441900;7.213500;7.606400;8.225400;7.586900;7.571600;7.259000;7.575800;7.604900;6.421200;8.493700;7.928400;7.853300;7.269400;7.908600;8.771200;7.351300;7.646700;7.608800;7.547100;6.869100;7.274600;7.852000;8.208300;7.603000;7.283400;7.303300;7.655000;7.899100;7.256500;8.776999;7.260200;7.961700;7.557800;7.636000;7.919300;8.213200;7.850500;7.283100;7.598400;7.293800;7.654100;7.929400;8.650499;8.447900
0.770;8.899500;8.781199;8.915400;1.873700;1.905000;1.910800;1.973800;0.012200;7.943700;7.886900;7.305400;8.705500;8.737900;8.681600;8.102900;1.941300;1.854900;1.850800;1.907900;1.854500;1.850800;1.856200;1.847400;8.771800;8.658700;8.754300;8.207800;8.195800;8.756500;8.932799;8.688100;8.860400;8.455800;8.623000;8.225400;8.675500;7.571600;8.473900;8.766900;7.604900;7.920200;8.065000;8.934899;8.779400;8.466200;8.835999;8.771200;8.448500;8.677700;7.608800;8.776100;8.646200;7.274600;8.892500;8.620200;8.701500;8.511200;8.521200;7.655000;8.791300;8.448200;8.776999;8.423800;8.872900;8.776100;7.636000;7.919300;8.667600;8.790100;8.454599;7.598400;8.432899;7.654100;8.884200;8.650499;8.059500
0.780;7.267800;8.781199;8.915400;1.937100;2.194100;;;0.012200;8.953000;6.175800;8.484900;8.705500;7.144100;7.181100;8.102900;;;1.849100;1.907900;1.868300;1.842400;1.920900;1.927500;7.150200;7.157800;7.144100;4.206800;8.609799;7.105600;6.061200;8.688100;8.860400;8.109600;7.215600;4.989000;7.171300;7.140100;8.096800;7.166400;8.628500;8.841499;4.166500;6.089600;8.779400;8.112700;6.105800;3.522400;8.201000;7.134000;8.759200;7.116600;8.646200;8.128900;6.061500;8.620200;8.701500;8.048800;8.147200;7.222900;6.075300;8.064700;7.137400;8.423800;6.057500;7.138000;7.175300;8.865000;5.044700;6.132700;8.092800;7.170400;8.095300;8.802299;6.077100;7.194500;8.059500
0.790;3.718500;2.932700;6.106400;;;;;0.024400;6.158700;6.175800;8.079400;5.048000;3.544100;3.530600;4.132300;;;;;2.089400;;;1.9275000.010300;3.563600;3.545300;3.528200;4.206800;4.961800;3.517500;6.061200;3.545600;6.036200;4.174400;3.514100;4.989000;3.522400;7.140100;8.096800;7.166400;7.204600;6.046300;2.579800;3.157200;3.128800;4.180800;3.139800;3.522400;8.201000;7.134000;7.115700;3.534600;5.001900;8.128900;6.061500;2.865700;3.544700;4.184500;4.203500;7.222900;6.075300;4.160700;3.547700;4.161900;6.057500;3.564800;7.175300;6.048100;5.044700;6.132700;4.180800;7.170400;4.146000;7.134000;6.077100;3.588100;4.150600
0.800;2.478600;2.932700;3.232400;;;;;0.025300;6.158700;3.221700;4.192800;2.826300;2.328300;3.530600;2.628300;;;;;;;;0.010300;2.343600;2.291300;2.319400;2.598700;4.961800;2.313000;3.112900;3.545600;3.156900;4.174400;3.514100;2.814400;2.324600;3.486300;4.129500;3.549300;3.545300;6.046300;2.579800;3.157200;3.128800;2.613300;3.139800;2.319700;4.218100;2.289500;3.516600;3.534600;2.834300;4.150900;3.134600;2.865700;3.544700;2.603600;2.601100;3.572800;3.125800;4.160700;2.311500;4.161900;3.149600;3.564800;3.555700;3.121200;2.799100;3.177400;2.628000;3.583200;2.631700;3.578900;2.109800;2.302600;2.603300
0.810;1.556500;1.943300;2.145500;;;;;0.026200;2.146500;2.142500;2.618200;1.866000;2.328300;2.337400;1.678300;;;;;;;;0.004800;1.470600;2.291300;2.319400;1.736700;1.850400;1.429000;2.105800;2.341700;2.057900;2.561100;1.501500;1.829000;1.463900;2.293100;2.620400;2.320300;3.545300;2.027900;1.618500;1.256400;2.080800;1.670100;2.095500;1.432100;2.599000;2.289500;2.315500;2.316700;1.849200;2.628000;2.086600;1.847300;2.334100;1.624900;1.659400;2.328000;2.044400;1.670400;1.447000;2.588600;2.057300;1.449800;2.349000;2.069800;1.833900;2.093600;2.628000;2.324900;1.693900;2.343200;2.109800;2.302600;1.650600
0.820;0.965800;1.200200;1.328200;;;;;0.026800;2.146500;1.344700;1.675000;1.866000;0.857000;1.477300;1.678300;;;;;;;;0.004800;1.470600;1.460500;1.442200;1.019900;1.850400;0.826800;1.267100;1.491400;2.057900;1.603200;1.501500;1.080400;1.463900;1.445800;1.659700;1.467500;1.506600;2.027900;0.931600;1.256400;1.269800;1.670100;1.285100;0.825300;1.711400;1.484400;1.416200;1.429000;1.849200;1.672500;1.245400;1.094400;1.472700;1.624900;1.659400;1.507600;1.235300;1.670400;0.832300;1.648400;1.272300;1.449800;1.504800;2.069800;1.092600;1.299500;0.950500;1.442200;1.693900;1.473600;1.268300;0.943500;0.928500
0.830;0.965800;0.792900;0.832300;;;;;0.005400;1.297900;1.344700;1.675000;0.744600;0.857000;0.862800;0.646200;;;;;;;;0.078800;0.853700;0.886400;0.844800;0.733900;1.075200;0.826800;0.768400;0.876600;0.794700;0.909600;0.907100;1.080400;0.857300;0.828300;0.919000;0.842700;1.506600;1.252400;0.629700;0.798000;0.825900;0.939200;0.800200;0.825300;1.011000;0.901600;1.416200;0.840200;0.745200;0.918200;0.773300;0.734800;0.882100;0.923300;0.960300;1.507600;0.822200;0.938000;0.832300;0.937400;0.803200;0.861000;1.504800;1.274700;0.717400;0.834400;0.950500;1.442200;0.948100;1.473600;0.779700;0.943500;0.928500
0.840;0.621400;0.792900;0.832300;;;;;0.005400;0.816700;0.874400;0.957600;0.744600;0.559100;0.558200;0.646200;;;;;;;;1.919400;0.568300;0.566400;0.546900;0.485200;0.727800;0.548100;0.470800;0.876600;0.794700;0.653500;0.622100;0.479100;0.551200;0.546300;0.638000;0.560400;0.905900;0.791600;0.433300;0.461000;0.825900;0.663900;0.495600;0.548100;0.720200;0.574400;0.826800;0.547800;0.745200;0.647700;0.499900;0.734800;0.882100;0.632700;0.660300;0.942600;0.822200;0.663000;0.553000;0.937400;0.479400;0.570400;0.595800;0.789500;0.442700;0.566800;0.654800;0.559700;0.669700;0.857000;0.476300;0.646200;0.633700
0.850;0.455500;0.318400;0.520000;;;;;0.023200;0.491900;0.590600;0.655700;0.439700;0.396900;0.395600;0.451300;;;;;;;;6.473100;0.388900;0.398400;0.384600;0.485200;0.483000;0.372100;0.470800;0.402100;0.475400;0.413700;0.404500;0.479100;0.380100;0.546300;0.638000;0.560400;0.602500;0.467400;0.245300;0.320500;0.356200;0.473000;0.325000;0.378200;0.720200;0.574400;0.531900;0.382800;0.519700;0.647700;0.499900;0.346200;0.405700;0.432600;0.432600;0.613200;0.518200;0.465000;0.372100;0.455200;0.479400;0.385300;0.595800;0.483600;0.442700;0.566800;0.456100;0.559700;0.471400;0.568900;0.476300;0.456400;0.444800
0.860;0.271000;0.318400;0.334200;;;;;0.026500;0.491900;0.392900;0.453100;0.289300;0.240400;0.395600;0.273400;;;;;;;;6.473100;0.229400;0.249900;0.220600;0.318300;0.483000;0.221800;0.315000;0.402100;0.316800;0.413700;0.404500;0.313500;0.250500;0.382800;0.441200;0.385600;0.419500;0.467400;0.245300;0.320500;0.356200;0.271000;0.325000;0.213800;0.492500;0.252000;0.370600;0.382800;0.332700;0.454000;0.347400;0.346200;0.405700;0.247500;0.241300;0.413700;0.310400;0.465000;0.233100;0.455200;0.318700;0.385300;0.393800;0.316500;0.251100;0.378800;0.269500;0.395900;0.290500;0.385300;0.219300;0.265500;0.267900
0.870;0.155800;0.241400;0.239500;;;;;0.028700;0.218700;0.392900;0.269700;0.212000;0.240400;0.265200;0.160400;;;;;;;;8.417300;0.133800;0.249900;0.220600;0.225200;0.235500;0.125500;0.227300;0.257200;0.199800;0.227900;0.202200;0.207400;0.168600;0.232200;0.271000;0.215400;0.419500;0.189400;0.120000;0.111500;0.252000;0.165000;0.222400;0.122800;0.279900;0.252000;0.214800;0.232200;0.242600;0.263000;0.218100;0.216600;0.242600;0.112400;0.122500;0.283200;0.217800;0.179600;0.139600;0.271900;0.189400;0.113300;0.281000;0.212000;0.176600;0.216600;0.269500;0.215100;0.198200;0.250500;0.219300;0.265500;0.152700
0.880;0.116100;0.146000;0.151800;;;;;0.022500;0.218700;0.185700;0.136500;0.212000;0.081500;0.169500;0.160400;;;;;;;;8.417300;0.133800;0.160100;0.114800;0.183300;0.235500;0.067800;0.129500;0.164000;0.199800;0.102300;0.202200;0.120400;0.168600;0.153000;0.146600;0.128600;0.214500;0.189400;0.097700;0.111500;0.161000;0.165000;0.148100;0.063500;0.210800;0.167100;0.115800;0.099600;0.242600;0.147500;0.124300;0.144800;0.151500;0.112400;0.122500;0.211400;0.135000;0.179600;0.069000;0.163400;0.120000;0.113300;0.201300;0.212000;0.099200;0.175000;0.111800;0.117000;0.198200;0.152400;0.114500;0.179900;0.117300
0.890;0.116100;0.107500;0.105700;;;;;0.003900;0.129200;0.185700;0.136500;0.093100;0.081500;0.104500;0.094700;;;;;;;;5.662100;0.076700;0.124300;0.069900;0.169200;0.122200;0.067800;0.055600;0.112100;0.093500;0.081600;0.168900;0.120400;0.107500;0.153000;0.086400;0.064700;0.214500;0.127400;0.099600;0.080000;0.168000;0.098700;0.107500;0.063500;0.154600;0.129500;0.115800;0.079100;0.146900;0.087000;0.067500;0.138400;0.119700;0.096800;0.104100;0.211400;0.126800;0.105700;0.069000;0.113300;0.101100;0.083100;0.201300;0.142700;0.088900;0.164000;0.111800;0.117000;0.121300;0.152400;0.087300;0.179900;0.117300
0.900;0.042400;0.107500;0.105700;;;;;0.003900;0.078200;0.172300;0.095300;0.093100;0.029300;0.036300;0.094700;;;;;;;;2.847700;0.041800;0.048200;0.020400;0.093800;0.132000;0.031400;0.060500;0.112100;0.093500;0.097700;0.105700;0.061700;0.046100;0.041200;0.098700;0.033300;0.175300;0.096500;0.075400;0.054300;0.168000;0.129500;0.086400;0.043700;0.154600;0.054300;0.070800;0.024700;0.146900;0.112700;0.087600;0.138400;0.119700;0.082800;0.100500;0.163400;0.126800;0.117300;0.034200;0.113300;0.065700;0.032300;0.075100;0.098700;0.000600;0.162800;0.096500;0.025900;0.129200;0.083100;0.048900;0.122500;0.096800
0.910;0.067500;0.055600;0.063800;;;;;0.025900;0.058300;0.159800;0.095300;0.005200;0.051900;0.063500;0.077300;;;;;;;;1.835400;0.047600;0.066000;0.058600;0.093800;0.067500;0.045500;0.060500;0.065000;0.055600;0.053100;0.081500;0.061700;0.055000;0.041200;0.098700;0.033300;0.093800;0.057700;0.015200;0.023200;0.075700;0.092500;0.019800;0.043700;0.149400;0.054300;0.013400;0.052500;0.079400;0.112700;0.087600;0.106600;0.070500;0.065700;0.044300;0.101400;0.101100;0.103800;0.046700;0.089200;0.065700;0.047900;0.075100;0.060200;0.000600;0.162800;0.074200;0.025900;0.100800;0.027800;0.048900;0.111800;0.092800
0.920;0.047900;0.055600;0.017700;;;;;0.029300;0.058300;0.090100;0.073300;0.045800;0.065400;0.063500;0.032400;;;;;;;;1.835400;0.037500;0.078500;0.040300;0.061400;0.067500;0.051000;0.031400;0.065000;0.023500;0.053100;0.081500;0.087000;0.093200;0.061700;0.076000;0.051300;0.101700;0.028100;0.015200;0.023200;0.075700;0.027100;0.019800;0.060500;0.107800;0.076000;0.047600;0.052500;0.115400;0.087300;0.042400;0.106600;0.070500;0.011900;0.014600;0.078800;0.031700;0.103800;0.063200;0.089200;0.021000;0.047900;0.072400;0.007300;0.005100;0.095600;0.026500;0.063200;0.061100;0.055600;0.014300;0.085200;0.032400
0.930;0.051900;0.013700;0.018900;;;;;0.019800;0.006700;0.090100;0.020400;0.011900;0.065400;0.089200;0.044000;;;;;;;;0.615000;0.057100;0.078500;0.040300;0.100200;0.047600;0.044600;0.023800;0.084900;0.016200;0.016800;0.023200;0.034500;0.008200;0.063200;0.026900;0.039100;0.101700;0.008500;0.004200;0.007300;0.058000;0.047300;0.032400;0.051900;0.028400;0.076000;0.055300;0.063800;0.059500;0.022000;0.026500;0.035400;0.064700;0.011900;0.001500;0.107800;0.026200;0.064100;0.035400;0.042400;0.014000;0.065600;0.101100;0.032300;0.017400;0.044900;0.026500;0.040600;0.072400;0.066300;0.014300;0.044000;0.041800
0.940;0.008800;0.003000;0.025600;;;;;0.020100;0.006700;0.072700;0.016800;0.011900;0.017100;0.000000;0.044000;;;;;;;;0.615000;0.057100;0.008200;0.058900;0.086100;0.047600;0.000000;0.018600;0.009100;0.016200;0.018600;0.023200;0.001500;0.008200;0.011300;0.042100;0.052800;0.048200;0.008500;0.005800;0.007300;0.058000;0.011300;0.032400;0.004900;0.078200;0.005500;0.053100;0.064700;0.059500;0.039700;0.007300;0.027800;0.013100;0.006700;0.001500;0.040000;0.044300;0.064100;0.003600;0.043300;0.024700;0.065600;0.034500;0.032300;0.021300;0.073600;0.020400;0.064700;0.072400;0.030200;0.021300;0.107500;0.021600
0.950;0.008800;0.024400;0.021700;;;;;0.000300;0.009100;0.072700;0.016800;0.034200;0.017100;0.045200;0.001500;;;;;;;;0.362400;0.007300;0.047600;0.007000;0.071100;0.006100;0.000000;0.032900;0.048800;0.002700;0.002700;0.104800;0.001500;0.046400;0.011300;0.004800;0.009700;0.048200;0.025000;0.001500;0.017100;0.063500;0.011300;0.016500;0.004900;0.070600;0.065300;0.053100;0.016500;0.088600;0.010000;0.024700;0.071100;0.047900;0.008500;0.009800;0.040000;0.040600;0.010300;0.003600;0.025900;0.006400;0.022300;0.034500;0.027100;0.025000;0.059900;0.020400;0.064700;0.033900;0.030200;0.023800;0.107500;0.021600
0.960;0.015800;0.024400;0.021700;;;;;0.000300;0.038100;0.051300;0.006100;0.034200;0.011600;0.001500;0.001500;;;;;;;;0.277400;0.011300;0.014300;0.024700;0.055600;0.081800;0.001200;0.004500;0.048800;0.002700;0.007600;0.077000;0.026500;0.007900;0.011000;0.001200;0.010000;0.102600;0.014900;0.041200;0.017400;0.063500;0.028100;0.019500;0.003600;0.070600;0.009400;0.011300;0.014900;0.088600;0.020100;0.024100;0.071100;0.047900;0.003900;0.001200;0.098700;0.040600;0.040900;0.005500;0.001500;0.006100;0.013700;0.039700;0.000600;0.032700;0.094700;0.006400;0.018600;0.041200;0.007000;0.018000;0.088300;0.002400
0.970;0.019800;0.051000;0.014000;;;;;0.018600;0.015200;0.088600;0.013700;0.042100;0.012200;0.003300;0.046700;;;;;;;;0.152400;0.007900;0.013100;0.010600;0.055600;0.028700;0.023800;0.004500;0.004500;0.009700;0.020400;0.022900;0.026500;0.000300;0.011000;0.001200;0.010000;0.061700;0.003000;0.025600;0.009400;0.041500;0.066900;0.016800;0.010400;0.046700;0.009400;0.017400;0.014300;0.057400;0.020100;0.024100;0.047600;0.007000;0.025900;0.009400;0.053400;0.044000;0.051000;0.007300;0.061400;0.006100;0.018300;0.039700;0.007600;0.032700;0.094700;0.039700;0.018600;0.066900;0.009100;0.018000;0.051900;0.049100
0.980;0.005100;0.019200;0.029600;;;;;0.023200;0.015200;0.048200;0.037200;0.014300;0.025600;0.003300;0.008500;;;;;;;;0.152400;0.002700;0.030800;0.006100;0.029900;0.028700;0.007900;0.011900;0.004500;0.009700;0.020400;0.022900;0.024100;0.055900;0.000600;0.045500;0.012800;0.038400;0.007000;0.025600;0.009400;0.041500;0.012800;0.016800;0.006100;0.057700;0.034500;0.013400;0.014300;0.045500;0.044600;0.001800;0.047600;0.007000;0.019200;0.009400;0.013400;0.001500;0.051000;0.015500;0.061400;0.012200;0.018300;0.004200;0.027500;0.052500;0.060800;0.003300;0.005800;0.016100;0.016200;0.020100;0.039100;0.003600
0.990;0.078800;0.013400;0.025600;;;;;1.983000;0.046700;0.048200;0.021000;0.014300;0.025600;0.044900;0.021600;;;;;;;;6.455400;0.060800;0.030800;0.006100;0.067800;0.036000;0.058300;0.015200;0.033300;0.041500;0.062300;0.051000;0.003900;0.011600;0.025300;0.015200;0.016800;0.038400;0.028100;0.031400;0.018900;0.023800;0.011900;0.017100;0.049800;0.017400;0.034500;0.010900;0.018300;0.040300;0.008200;0.018900;0.003600;0.031400;0.019200;0.027800;0.070300;0.016800;0.027500;0.045800;0.010100;0.027500;0.064700;0.067200;0.012200;0.039700;0.013700;0.003300;0.007600;0.036900;0.027200;0.020100;0.034500;0.001800
1.000;0.013100;0.030800;0.005500;;;;;6.492100;0.046700;0.044000;0.014300;0.014300;0.008500;0.008200;0.021600;;;;;;;;6.455400;0.060800;0.012200;0.013100;0.071400;0.036000;0.011300;0.000900;0.022000;0.041500;0.040900;0.025600;0.008200;0.011600;0.022600;0.014900;0.058900;0.043000;0.028100;0.001500;0.018900;0.036300;0.000600;0.017100;0.015800;0.049200;0.000600;0.061100;0.065100;0.040300;0.013700;0.000600;0.004800;0.016200;0.000000;0.027800;0.027800;0.027700;0.027500;0.007000;0.020700;0.002400;0.064700;0.015500;0.012200;0.036900;0.051600;0.011000;0.084000;0.036900;0.039400;0.000200;0.107200;0.018600
