TimeStamp;2025-07-07 12-02-39;2025-07-07 12-02-57;2025-07-07 12-03-15;2025-07-07 12-03-33;2025-07-07 12-03-52;2025-07-07 12-04-10;2025-07-07 12-04-28;2025-07-07 12-04-46;2025-07-07 12-05-05;2025-07-07 12-05-23;2025-07-07 12-05-41;2025-07-07 12-05-59;2025-07-07 12-06-18;2025-07-07 12-06-36;2025-07-07 12-06-54;2025-07-07 12-07-12;2025-07-07 12-07-31;2025-07-07 12-07-49;2025-07-07 12-08-07;2025-07-07 12-08-25;2025-07-07 12-08-43;2025-07-07 12-09-02;2025-07-07 12-09-20;2025-07-07 12-09-38;2025-07-07 12-09-57;2025-07-07 12-10-15;2025-07-07 12-10-33;2025-07-07 12-10-51;2025-07-07 12-11-10;2025-07-07 12-11-28;2025-07-07 12-11-46;2025-07-07 12-12-04;2025-07-07 12-12-23;2025-07-07 12-12-41;2025-07-07 12-12-59;2025-07-07 12-13-17;2025-07-07 12-13-35;2025-07-07 12-13-53;2025-07-07 12-14-11;2025-07-07 12-14-29;2025-07-07 12-14-48;2025-07-07 12-15-06;2025-07-07 12-15-24;2025-07-07 12-15-42;2025-07-07 12-16-00;2025-07-07 12-16-19;2025-07-07 12-14-24;2025-07-07 12-14-43;2025-07-07 12-15-01;2025-07-07 12-15-19;2025-07-07 12-15-38;2025-07-07 12-15-56;2025-07-07 12-16-14;2025-07-07 12-16-32;2025-07-07 12-16-50;2025-07-07 12-16-37;2025-07-07 12-16-55;2025-07-07 12-17-14;2025-07-07 12-17-32;2025-07-07 12-17-51;2025-07-07 12-17-09;2025-07-07 12-17-27;2025-07-07 12-17-47;2025-07-07 12-18-10;2025-07-07 12-18-28;2025-07-07 12-18-46;2025-07-07 12-19-04;2025-07-07 12-19-22;2025-07-07 12-19-41;2025-07-07 12-19-59;2025-07-07 12-20-17;2025-07-07 12-20-36;2025-07-07 12-20-54;2025-07-07 12-21-12;2025-07-07 12-21-30;2025-07-07 12-21-48
0.670;0.312500;0.064900;0.061600;0.017000;0.094500;0.071500;0.024300;0.051800;0.312500;0.193000;0.063600;0.030800;0.053100;0.067500;0.023000;0.114900;0.289500;0.212000;0.068900;0.028200;0.040000;0.066200;0.023000;0.120100;0.288100;0.208100;0.055700;0.137200;0.093200;0.061000;0.031500;0.110900;0.299300;0.060300;0.054400;0.144400;0.070800;0.080700;0.033500;0.115500;0.298700;0.046600;0.055100;0.021000;0.091200;0.065600;;;;;;;;;0.068200;0.029500;0.108900;0.292100;0.051200;0.072800;;;;0.019700;0.081300;0.056400;0.028200;0.117500;0.289500;0.046600;0.072800;0.026200;0.081300;0.062300;0.020300;0.042700
0.680;0.311800;0.064900;0.060300;0.017000;0.094500;0.068900;0.023600;0.052500;0.312500;0.193000;0.066200;0.030200;0.054400;0.066200;0.022300;0.114900;0.290100;0.210000;0.068900;0.029500;0.040700;0.066200;0.023600;0.120100;0.288800;0.208100;0.057000;0.136500;0.093200;0.061000;0.031500;0.110900;0.301300;0.060300;0.053800;0.146400;0.072100;0.076700;0.029500;0.121400;0.297300;0.052500;0.055100;0.021000;0.093200;0.068200;;;;;;;;;0.062900;0.032200;0.107600;0.292100;0.050500;0.072800;;;;0.017700;0.081300;0.060300;0.026200;0.116200;0.285500;0.047900;0.068200;0.026900;0.084000;0.061000;0.016400;0.046600
0.690;0.311800;0.067500;0.061000;0.016400;0.094500;0.069500;0.024300;0.052500;0.311100;0.193000;0.066200;0.030800;0.054400;0.066200;0.023000;0.114900;0.290100;0.210700;0.067500;0.027600;0.040000;0.068900;0.023600;0.118800;0.288800;0.210700;0.056400;0.136500;0.092500;0.061600;0.030800;0.112200;0.300600;0.064900;0.057700;0.143800;0.072100;0.076700;0.032800;0.116200;0.297300;0.048600;0.057000;0.019700;0.087900;0.064300;;;;;;;;;0.066900;0.026200;0.105700;0.292100;0.048600;0.070800;;;;0.017000;0.083300;0.056400;0.025600;0.118100;0.288100;0.047900;0.070800;0.026900;0.081300;0.061000;0.016400;0.044000
0.700;0.312500;0.066900;0.059000;0.016400;0.093200;0.069500;0.024300;0.051800;0.312500;0.193000;0.064300;0.030800;0.054400;0.068200;0.021600;0.114900;0.290100;0.211400;0.067500;0.027600;0.042000;0.067500;0.024900;0.118800;0.288800;0.208100;0.057700;0.136500;0.092500;0.062900;0.030800;0.109600;0.300600;0.059000;0.053800;0.145700;0.072800;0.076700;0.031500;0.116200;0.299300;0.051800;0.058300;0.020300;0.087900;0.064300;;;;;;;;;0.064900;0.032200;0.108300;0.292100;0.049900;0.072100;;;;0.017700;0.081300;0.059700;0.025600;0.117500;0.286800;0.046600;0.070200;0.026900;0.082700;0.062300;0.017000;0.045300
0.710;0.312500;0.066900;0.062300;0.017000;0.093200;0.068900;0.022300;0.051800;0.313100;0.192300;0.063600;0.030200;0.054400;0.068200;0.021600;0.114200;0.290100;0.210700;0.066900;0.028900;0.041400;0.068900;0.024900;0.119500;0.288800;0.210700;0.058300;0.136500;0.091900;0.061600;0.026200;0.113500;0.301300;0.064300;0.053800;0.146400;0.071500;0.076700;0.029500;0.117500;0.299300;0.048600;0.055100;0.021600;0.095100;0.068200;;;;;;;;;0.064900;0.032200;0.106300;0.292100;0.049900;0.072100;;;;0.016400;0.083300;0.059700;0.028200;0.116800;0.288100;0.046000;0.070200;0.025600;0.082700;0.062300;0.017000;0.046600
0.720;0.310500;0.066900;0.062300;0.016400;0.093200;0.068900;0.022300;0.051800;0.311800;0.193000;0.064900;0.031500;0.053800;0.068200;0.022300;0.114900;0.290800;0.210700;0.066900;0.028900;0.040700;0.066900;0.024300;0.119500;0.288100;0.210700;0.055700;0.137900;0.091900;0.061000;0.030800;0.113500;0.302600;0.061600;0.055100;0.143800;0.072100;0.082700;0.032200;0.119500;0.298700;0.048600;0.055100;0.021600;0.090500;0.064300;;;;;;;;;0.065600;0.029500;0.108300;0.292700;0.049200;0.072100;;;;0.016400;0.079400;0.059700;0.024900;0.118100;0.288800;0.047900;0.072100;0.028200;0.084000;0.062300;0.019700;0.046600
0.730;0.312500;0.067500;0.060300;0.017000;0.094500;0.068900;0.024900;0.054400;0.311800;0.193000;0.064900;0.030200;0.054400;0.066200;0.022300;0.114200;0.290100;0.211400;0.067500;0.030200;0.040700;0.068900;0.024300;0.119500;0.288100;0.210000;0.055700;0.136500;0.091900;0.063600;0.028200;0.111600;0.298700;0.062900;0.055100;0.143800;0.072100;0.079400;0.029500;0.115500;0.298700;0.048600;0.053100;0.023000;0.091200;0.066900;;;;;;;;;0.065600;0.029500;0.108300;0.290100;0.053100;0.073500;;;;0.019700;0.082700;0.059700;0.028200;0.118100;0.288800;0.047300;0.072100;0.024300;0.080700;0.062300;0.019000;0.043300
0.740;0.312500;0.067500;0.061000;0.018400;0.093200;0.069500;0.022300;0.050600;0.311800;0.193000;0.063600;0.032200;0.053800;0.068900;0.023600;0.114200;0.289500;0.211400;0.067500;0.027600;0.040700;0.068900;0.022300;0.120800;0.288800;0.210000;0.058300;0.137200;0.091900;0.063600;0.028200;0.111600;0.301300;0.062900;0.053100;0.147700;0.072100;0.080700;0.029500;0.118800;0.295400;0.052500;0.053100;0.023000;0.092500;0.066900;;;;;;;;;0.065600;0.030200;0.105700;0.290100;0.047300;0.073500;;;;0.016400;0.082700;0.058300;0.025600;0.115500;0.286800;0.047300;0.069500;0.029500;0.084000;0.061000;0.018400;0.047300
0.750;0.311800;0.065600;0.061600;0.015700;0.093200;0.070200;0.024900;0.050600;0.311800;0.192300;0.063600;0.030800;0.053800;0.068900;0.021600;0.115500;0.289500;0.210700;0.068900;0.030800;0.042000;0.069500;0.024300;0.120800;0.288800;0.210000;0.055700;0.137200;0.091900;0.061600;0.030800;0.112900;0.300600;0.063600;0.056400;0.141100;0.072100;0.080700;0.032200;0.115500;0.298700;0.047300;0.058300;0.017700;0.089200;0.066200;;;;;;;;;0.066200;0.027600;0.107600;0.291400;0.051800;0.070200;;;;0.017700;0.082000;0.057700;0.028200;0.119500;0.288100;0.047300;0.072100;0.026900;0.081300;0.061000;0.018400;0.044600
0.760;0.311800;0.065600;0.061600;0.015700;0.095100;0.070800;0.024900;0.053100;0.311800;0.192300;0.065600;0.030800;0.051800;0.067500;0.024300;0.115500;0.289500;0.210700;0.067500;0.030800;0.040000;0.067500;0.025600;0.120800;0.288100;0.209400;0.057000;0.137200;0.091900;0.062300;0.030800;0.111600;0.300600;0.060300;0.053100;0.147700;0.074800;0.077400;0.032800;0.115500;0.296700;0.050500;0.055700;0.022300;0.089200;0.066200;;;;;;;;;;0.032800;0.108900;0.291400;0.051200;0.074800;;;;0.021000;0.082000;0.059000;0.027600;0.115500;0.288100;0.048600;0.072100;0.026900;0.084000;0.064300;0.018400;0.044000
0.770;0.311800;0.066200;0.061000;0.019000;0.095100;0.070800;0.023600;0.053100;0.311800;0.192300;0.064300;0.031500;0.053800;0.067500;0.023000;0.114900;0.289500;0.210700;0.068900;0.027600;0.040000;0.068200;0.025600;0.120100;0.288100;0.210000;0.055100;0.137200;0.093800;0.062300;0.026900;0.113500;0.300000;0.064300;0.053100;0.141800;0.068200;0.077400;0.028200;0.117500;0.296700;0.048600;0.057700;0.019700;0.094500;0.067500;;;;;;;;;;0.032800;0.105000;0.292100;0.051200;0.070200;;;;0.015700;0.082700;0.059000;0.027600;0.119500;0.287500;0.046000;0.072100;0.027600;0.084000;0.061600;0.018400;0.046000
0.780;0.310500;0.066200;0.061000;0.016400;0.094500;0.069500;0.023600;0.052500;0.311100;0.192300;0.063600;0.030800;0.051800;0.068200;0.022300;0.116200;0.289500;0.210700;0.068900;0.027600;0.040700;0.070200;0.023000;0.121400;0.286800;0.210000;0.058300;0.136500;0.090500;0.061600;0.030200;0.113500;0.300600;0.061600;0.056400;0.144400;0.076100;0.082700;0.034100;0.117500;0.298000;0.049900;0.057700;0.019700;0.090500;0.066900;;;;;;;;;;0.030200;0.109600;0.291400;0.047300;0.070200;;;;0.019000;0.082700;0.058300;0.025600;0.115500;0.288100;0.047300;0.072800;0.029500;0.082000;0.062300;0.020300;0.046000
0.790;0.312500;0.064300;0.062300;0.017700;0.094500;0.070800;0.021600;0.051800;0.311800;0.193000;0.063600;0.030800;0.053100;0.067500;0.022300;0.114200;0.290100;0.210700;0.068200;0.030200;0.040700;0.068900;0.023000;0.120100;0.286800;0.207400;0.058300;0.134600;0.093800;0.062300;0.029500;0.110900;0.298700;0.062900;0.056400;0.144400;0.076100;0.076700;0.028900;0.115500;0.298000;0.049900;0.055700;0.021600;0.091900;0.064900;;;;;;;;;;0.030200;0.109600;0.291400;0.051200;0.074800;;;;0.019000;0.082700;0.058300;0.029500;0.115500;0.288100;0.046000;0.072800;0.023600;0.082700;0.062300;0.019700;0.044000
0.800;0.312500;0.064300;0.061600;0.017700;0.094500;0.069500;0.023600;0.052500;0.311800;0.193000;0.064300;0.030200;0.053100;0.067500;0.023600;0.114200;0.290100;0.210700;0.068200;0.029500;0.040700;0.068900;0.024900;0.119500;0.288100;0.207400;0.055700;0.137900;0.093800;0.062300;0.029500;0.110900;0.301900;0.062900;0.052500;0.145700;0.072800;0.080000;0.028900;0.118800;0.296700;0.051200;0.055700;0.021600;0.093800;0.066900;;;;;;;;;;0.030800;0.105000;0.291400;0.049900;0.074800;;;;0.017000;0.082700;0.059000;0.024900;0.117500;0.286800;0.046000;0.068200;0.028900;0.082700;0.060300;0.018400;0.046000
0.810;0.312500;0.067500;0.061000;0.015700;0.094500;0.070200;0.021600;0.052500;0.312500;0.192300;0.064300;0.032200;0.053100;0.067500;0.022300;0.114900;0.288800;0.212000;0.067500;0.027600;0.040000;0.068900;0.024900;0.121400;0.289500;0.210700;0.057700;0.137900;0.091200;0.061000;0.030800;0.113500;0.298700;0.064900;0.059000;0.143100;0.072800;0.079400;0.033500;0.116200;0.298700;0.050500;0.057700;0.017700;0.089900;0.064900;;;;;;;;;;0.028200;0.108300;0.290100;0.048600;0.070800;;;;0.016400;0.084000;0.055700;0.029500;0.117500;0.289500;0.046000;0.072100;0.027600;0.082700;0.060300;0.018400;0.046000
0.820;0.311800;0.065600;0.061000;0.015700;0.093200;0.070800;0.021600;0.052500;0.312500;0.192300;0.064300;0.032200;0.052500;0.068900;0.022300;0.114900;0.292100;0.209400;0.070200;0.027600;0.040000;0.068900;0.024900;0.121400;0.288100;0.207400;0.055700;0.137900;0.091200;0.062300;0.030800;0.110300;0.298700;0.060300;0.053100;0.146400;0.070800;0.077400;0.030800;0.116200;0.298700;0.049200;0.055700;0.022300;0.089900;0.064900;;;;;;;;;;0.033500;0.107600;0.290100;0.051200;0.072800;;;;0.019000;0.084000;0.060300;0.029500;0.115500;0.286200;0.047300;0.070800;0.027600;0.083300;0.065600;0.017000;0.046000
0.830;0.311800;0.066900;0.061600;0.016400;0.093200;0.070800;0.023600;0.052500;0.311100;0.191600;0.065600;0.030200;0.053800;0.066900;0.022300;0.115500;0.292100;0.211400;0.065600;0.027600;0.042000;0.067500;0.024900;0.119500;0.289500;0.211400;0.056400;0.137900;0.094500;0.061000;0.026900;0.113500;0.301300;0.066200;0.053100;0.145700;0.071500;0.077400;0.030200;0.118800;0.297300;0.050500;0.057000;0.019700;0.092500;0.066900;;;;;;;;;;0.033500;0.107000;0.293400;0.051200;0.071500;;;;0.015700;0.081300;0.060300;0.026900;0.118100;0.288800;0.047300;0.070800;0.024300;0.083300;0.059700;0.017000;0.046000
0.840;0.312500;0.066900;0.061600;0.016400;0.093200;0.068900;0.023600;0.053100;0.312500;0.191600;0.064300;0.030800;0.055100;0.068200;0.023600;0.114200;0.290100;0.210700;0.065600;0.027600;0.039400;0.068200;0.023600;0.120800;0.288100;0.210000;0.055700;0.136500;0.089900;0.062300;0.030800;0.113500;0.300000;0.061000;0.056400;0.144400;0.072800;0.081300;0.033500;0.118800;0.299300;0.050600;0.057000;0.019700;0.091900;0.064900;;;;;;;;;;0.026200;0.107000;0.291400;0.048600;0.071500;;;;0.018400;0.081300;0.058300;0.026900;0.117500;0.288100;0.047300;0.069500;0.028900;0.084000;0.061000;0.019000;0.046000
0.850;0.311800;0.066900;0.060300;0.015700;0.093800;0.069500;0.022300;0.053100;0.310500;0.191600;0.064300;0.029500;0.053100;0.066900;0.023600;0.114200;0.289500;0.210700;0.068200;0.028200;0.040700;0.068200;0.023600;0.119500;0.288100;0.210000;0.055700;0.137900;0.093800;0.062900;0.028900;0.114200;0.299300;0.061600;0.055100;0.144400;0.072800;0.079400;0.028200;0.116200;0.299300;0.050600;0.055700;0.022300;0.089900;0.067500;;;;;;;;;;0.031500;0.107600;0.292100;0.050600;0.074100;;;;0.018400;0.083300;0.058300;0.028200;0.117500;0.288100;0.046000;0.069500;0.024300;0.082000;0.061000;0.020300;0.044000
0.860;0.312500;0.066900;0.063600;0.015700;0.093800;0.069500;0.023000;0.052500;0.310500;0.192300;0.064900;0.030800;0.053800;0.067500;0.021000;0.114200;0.288800;0.211400;0.068200;0.028900;0.040700;0.068200;0.024300;0.121400;0.289500;0.210000;0.057700;0.135200;0.093800;0.062900;0.028900;0.114200;0.302600;0.061600;0.055100;0.145700;0.072100;0.080000;0.028200;0.118800;0.296700;0.051200;0.055700;0.022300;0.092500;0.066900;;;;;;;;;;0.030800;0.104300;0.292100;0.049900;0.074100;;;;0.017000;0.083300;0.059000;0.028200;0.116200;0.286200;0.047300;0.070200;0.028900;0.085900;0.061600;0.017000;0.047900
0.870;0.312500;0.066200;0.060300;0.015700;0.093800;0.070200;0.023600;0.052500;0.313800;0.192300;0.064900;0.030200;0.053800;0.067500;0.023000;0.114200;0.290100;0.210000;0.069500;0.030200;0.041400;0.066200;0.023600;0.119500;0.288100;0.210000;0.056400;0.135200;0.093800;0.061600;0.029500;0.112200;0.300600;0.064300;0.055700;0.141100;0.072100;0.080700;0.034100;0.114900;0.298700;0.047300;0.057000;0.019000;0.089900;0.066200;;;;;;;;;;0.028200;0.108300;0.289500;0.050600;0.069500;;;;0.019700;0.082000;0.057000;0.026900;0.118800;0.288800;0.047300;0.071500;0.024300;0.081300;0.061600;0.017000;0.042700
0.880;0.312500;0.065600;0.061600;0.015700;0.093800;0.068900;0.023600;0.053800;0.311800;0.192300;0.064300;0.030200;0.053100;0.067500;0.023000;0.114200;0.290800;0.211400;0.066900;0.030200;0.041400;0.066200;0.023000;0.119500;0.289500;0.210000;0.056400;0.135200;0.093800;0.062300;0.029500;0.110300;0.300600;0.059000;0.053100;0.147700;0.071500;0.080000;0.030200;0.114900;0.298000;0.052500;0.055100;0.022300;0.089900;0.066200;;;;;;;;;;0.032200;0.107000;0.289500;0.049900;0.072800;;;;0.017700;0.082000;0.060300;0.026900;0.114200;0.288100;0.047300;0.070800;0.024300;0.084600;0.063600;0.019000;0.045900
0.890;0.312500;0.067500;0.060300;0.016400;0.093800;0.068900;0.023000;0.053800;0.312500;0.193000;0.064300;0.030800;0.055100;0.067500;0.023000;0.115500;0.290800;0.210700;0.068900;0.026900;0.041400;0.070200;0.023000;0.119500;0.289500;0.210000;0.057000;0.135200;0.091900;0.060300;0.026200;0.112200;0.299300;0.064300;0.053100;0.142500;0.069500;0.080000;0.030800;0.114200;0.296700;0.049200;0.055100;0.019000;0.093200;0.066200;;;;;;;;;;0.032200;0.103700;0.291400;0.049900;0.072800;;;;0.017000;0.083300;0.060300;0.026900;0.118100;0.288100;0.047300;0.070800;0.028200;0.084600;0.061000;0.019000;0.045900
0.900;0.312500;0.067500;0.060300;0.016400;0.094500;0.069500;0.023000;0.051800;0.311800;0.193000;0.063600;0.030200;0.052500;0.066900;0.021000;0.115500;0.289500;0.210700;0.068900;0.026900;0.041400;0.067500;0.022300;0.119500;0.288800;0.210000;0.056400;0.137900;0.091200;0.062900;0.030200;0.112200;0.301900;0.060300;0.054400;0.142500;0.073500;0.080700;0.033500;0.114200;0.298000;0.050500;0.055100;0.019000;0.087900;0.065600;;;;;;;;;;0.029500;0.103700;0.294700;0.049200;0.072800;;;;0.017700;0.082000;0.059000;0.025600;0.116200;0.288800;0.047900;0.071500;0.025600;0.082000;0.060300;0.018400;0.046600
0.910;0.312500;0.064900;0.060300;0.015700;0.093200;0.069500;0.022300;0.053100;0.312500;0.192300;0.063600;0.030200;0.054400;0.068200;0.021000;0.114200;0.290100;0.210700;0.066900;0.028900;0.041400;0.066900;0.022300;0.120100;0.288800;0.210000;0.056400;0.137900;0.091900;0.061600;0.027600;0.111600;0.299300;0.062900;0.054400;0.146400;0.073500;0.078700;0.028200;0.117500;0.298000;0.050500;0.054400;0.021600;0.093200;0.066200;;;;;;;;;;0.028900;0.110900;0.289500;0.052500;0.074100;;;;0.017700;0.083300;0.059000;0.028900;0.116200;0.288800;0.046000;0.071500;0.024900;0.082000;0.060300;0.018400;0.042700
0.920;0.309800;0.064900;0.061000;0.015700;0.093200;0.069500;0.023600;0.051200;0.312500;0.192300;0.065600;0.030800;0.053100;0.066900;0.023000;0.114200;0.290800;0.210000;0.066900;0.028200;0.041400;0.066900;0.023600;0.119500;0.288800;0.210000;0.057000;0.137200;0.091900;0.061600;0.027600;0.111600;0.303300;0.062900;0.052500;0.145700;0.072800;0.079400;0.028200;0.118800;0.296700;0.049200;0.054400;0.021600;0.089900;0.064900;;;;;;;;;;0.030200;0.103000;0.289500;0.047900;0.074100;;;;0.017700;0.083300;0.057700;0.025600;0.115500;0.287500;0.046600;0.067500;0.028200;0.083300;0.060300;0.021000;0.046600
0.930;0.311800;0.066200;0.061600;0.015700;0.093200;0.070200;0.023000;0.051200;0.311100;0.192300;0.065600;0.030200;0.053100;0.066900;0.023000;0.114900;0.290100;0.210700;0.068200;0.028900;0.040700;0.068200;0.023600;0.119500;0.288100;0.210700;0.057700;0.137200;0.092500;0.061600;0.029500;0.111600;0.298700;0.062300;0.057700;0.143100;0.072800;0.078700;0.032200;0.116200;0.298700;0.047900;0.057700;0.017000;0.089900;0.065600;;;;;;;;;;0.028200;0.109600;0.290100;0.053100;0.070800;;;;0.017700;0.082700;0.057700;0.029500;0.118800;0.289500;0.046600;0.072800;0.023600;0.084000;0.060300;0.019000;0.044000
0.940;0.311100;0.065600;0.061600;0.015700;0.093800;0.070800;0.023000;0.053800;0.312500;0.192300;0.064900;0.030200;0.055100;0.068200;0.023000;0.114900;0.290800;0.210700;0.068200;0.028900;0.040000;0.068200;0.023000;0.119500;0.288800;0.208100;0.057000;0.138500;0.092500;0.063600;0.029500;0.110300;0.302600;0.062300;0.053100;0.145700;0.069500;0.079400;0.030800;0.116200;0.295400;0.051800;0.055100;0.022300;0.091900;0.065600;;;;;;;;;;0.030200;0.105000;0.290100;0.048600;0.074800;;;;0.017700;0.082700;0.059000;0.029500;0.115500;0.288100;0.045300;0.068200;0.023600;0.082000;0.063600;0.018400;0.044600
0.950;0.311100;0.066200;0.060300;0.015100;0.093800;0.070800;0.023000;0.053800;0.311800;0.192300;0.063600;0.030800;0.053100;0.066200;0.021600;0.114900;0.290800;0.211400;0.067500;0.028900;0.042000;0.067500;0.023000;0.120100;0.288800;0.209400;0.057000;0.138500;0.093800;0.059700;0.027600;0.113500;0.302600;0.062300;0.053100;0.143800;0.070800;0.079400;0.030800;0.116200;0.298000;0.050500;0.056400;0.017700;0.093200;0.067500;;;;;;;;;;0.030200;0.105700;0.292700;0.048600;0.071500;;;;0.017000;0.081300;0.059000;0.024900;0.117500;0.288800;0.045300;0.068200;0.027600;0.082000;0.060300;0.018400;0.044600
0.960;0.312500;0.066200;0.060300;0.014400;0.093200;0.069500;0.023000;0.053800;0.312500;0.192300;0.064300;0.030200;0.055100;0.067500;0.023600;0.114900;0.289500;0.211400;0.067500;0.028900;0.040700;0.067500;0.023600;0.120800;0.289500;0.211400;0.057000;0.137900;0.089900;0.063600;0.029500;0.113500;0.301900;0.062300;0.057000;0.143800;0.072100;0.080000;0.031500;0.116200;0.297300;0.050500;0.056400;0.017700;0.089900;0.063600;;;;;;;;;;0.026900;0.105700;0.291400;0.051800;0.074100;;;;0.019700;0.082000;0.057700;0.026900;0.117500;0.289500;0.049200;0.069500;0.024900;0.083300;0.063600;0.018400;0.046000
0.970;0.311100;0.066200;0.062300;0.017700;0.093200;0.070800;0.022300;0.054400;0.311100;0.193000;0.064300;0.031500;0.053100;0.067500;0.023600;0.115500;0.289500;0.211400;0.067500;0.027600;0.041400;0.068200;0.023600;0.120100;0.289500;0.208100;0.057000;0.137900;0.093200;0.061000;0.027600;0.112200;0.299300;0.062900;0.052500;0.146400;0.072100;0.078700;0.029500;0.117500;0.297300;0.050500;0.055100;0.019700;0.092500;0.066200;;;;;;;;;;0.028900;0.107000;0.291400;0.049900;0.072100;;;;0.019700;0.083300;0.057700;0.027600;0.117500;0.289500;0.044600;0.069500;0.024900;0.081300;0.063600;0.019700;0.042700
0.980;0.311800;0.065600;0.061600;0.017700;0.093800;0.068900;0.023000;0.051800;0.311100;0.192300;0.064300;0.029500;0.053800;0.067500;0.022300;0.115500;0.289500;0.209400;0.067500;0.030200;0.041400;0.068200;0.022300;0.119500;0.289500;0.208100;0.057700;0.136500;0.090500;0.061000;0.027600;0.112200;0.302600;0.062900;0.057000;0.145700;0.072800;0.080000;0.029500;0.118100;0.298700;0.050500;0.055100;0.019700;0.091900;0.066200;;;;;;;;;;0.029500;0.105700;0.291400;0.050500;0.072100;;;;0.015700;0.083300;0.058300;0.026200;0.116800;0.288100;0.048600;0.070200;0.028900;0.084000;0.061600;0.017700;0.047300
0.990;0.311800;0.065600;0.060300;0.015100;0.093800;0.071500;0.023600;0.051800;0.311800;0.191600;0.064300;0.031500;0.053800;0.067500;0.021600;0.114900;0.290100;0.210700;0.067500;0.028200;0.040700;0.068200;0.023600;0.121400;0.288100;0.210000;0.056400;0.136500;0.092500;0.062300;0.029500;0.112900;0.300000;0.061600;0.055100;0.143800;0.072800;0.080000;0.033500;0.115500;0.297300;0.049200;0.057000;0.019700;0.091900;0.064900;;;;;;;;;;0.027600;0.108300;0.290800;0.051200;0.072800;;;;0.018400;0.082000;0.057000;0.028200;0.116800;0.289500;0.048600;0.070800;0.024900;0.082000;0.061600;0.021000;0.042000
1.000;0.311800;0.066900;0.061000;0.015100;0.093200;0.068900;0.023600;0.053100;0.311800;0.191600;0.064300;0.031500;0.054400;0.066900;0.022300;0.114900;0.290100;0.209400;0.068900;0.028200;0.040700;0.067500;0.023000;0.121400;0.288800;0.209400;0.057000;0.137200;0.092500;0.062300;0.029500;0.108900;0.300600;0.061600;0.053800;0.147100;0.070800;0.078700;0.028900;0.115500;0.298000;0.051800;0.055100;0.021600;0.094500;0.064900;;;;;;;;;;0.032200;0.105700;0.290800;0.050500;0.073500;;;;0.017000;0.082000;0.059700;0.028200;0.115500;0.286800;0.047300;0.069500;0.024900;0.083300;0.062900;0.017000;0.046600
1.010;0.311800;0.066200;0.061600;0.017000;0.093200;0.068900;0.022300;0.053100;0.312500;0.192300;0.064900;0.030800;0.053100;0.066900;0.021600;0.114900;0.290100;0.212000;0.067500;0.027600;0.041400;0.068900;0.023000;0.118800;0.288800;0.210000;0.056400;0.137200;0.089900;0.060300;0.027600;0.112900;0.300600;0.064300;0.053800;0.144400;0.070800;0.078700;0.031500;0.116800;0.298000;0.047900;0.056400;0.019000;0.094500;0.067500;;;;;;;;;;0.032200;0.107000;0.292700;0.050500;0.072100;;;;0.018400;0.084600;0.059700;0.026900;0.117500;0.288100;0.047300;0.069500;0.024900;0.083300;0.061000;0.017000;0.043300
1.020;0.312500;0.066200;0.061600;0.014400;0.093200;0.068900;0.022300;0.052500;0.312500;0.192300;0.062900;0.030800;0.054400;0.067500;0.022300;0.114900;0.291400;0.210000;0.067500;0.027600;0.040700;0.066200;0.023000;0.118800;0.287500;0.209400;0.055700;0.137900;0.091900;0.062900;0.030200;0.112900;0.302600;0.064300;0.055700;0.144400;0.070800;0.082000;0.030200;0.116800;0.298000;0.052500;0.056400;0.019000;0.087900;0.062900;;;;;;;;;;0.027600;0.107000;0.292700;0.049900;0.074800;;;;0.017000;0.082000;0.058300;0.024300;0.117500;0.288800;0.047900;0.069500;0.026200;0.081300;0.061600;0.019000;0.043300
1.030;0.312500;0.066200;0.060300;0.015700;0.095100;0.069500;0.024300;0.053800;0.311800;0.193000;0.062900;0.030800;0.054400;0.066200;0.022300;0.115500;0.289500;0.210000;0.067500;0.028200;0.040700;0.068900;0.023000;0.119500;0.287500;0.211400;0.055700;0.137900;0.093200;0.061600;0.026900;0.112200;0.298700;0.065600;0.055100;0.145100;0.070800;0.078700;0.031500;0.117500;0.298000;0.052500;0.053100;0.020300;0.091900;0.066200;;;;;;;;;;0.030800;0.107000;0.292100;0.051800;0.072100;;;;0.017000;0.084000;0.058300;0.028900;0.117500;0.288800;0.046600;0.069500;0.025600;0.082000;0.061600;0.018400;0.044600
1.040;0.311800;0.066900;0.062300;0.015100;0.092500;0.069500;0.023000;0.052500;0.311800;0.192300;0.063600;0.030800;0.054400;0.068200;0.023000;0.114200;0.289500;0.210700;0.067500;0.027600;0.040000;0.068900;0.023000;0.120100;0.288800;0.211400;0.057000;0.137200;0.091200;0.061600;0.026900;0.112200;0.301900;0.065600;0.053800;0.146400;0.072800;0.081300;0.031500;0.118800;0.295400;0.049200;0.053100;0.020300;0.089900;0.066200;;;;;;;;;;0.027600;0.106300;0.292100;0.047900;0.072100;;;;0.016400;0.084000;0.057000;0.024300;0.116800;0.288100;0.047300;0.068900;0.028200;0.084000;0.061600;0.019000;0.045300
