TimeStamp;2025-07-07 10-59-35;2025-07-07 10-59-54;2025-07-07 11-00-12;2025-07-07 11-00-30;2025-07-07 11-00-48;2025-07-07 11-01-06;2025-07-07 11-01-24;2025-07-07 11-01-43;2025-07-07 11-02-01;2025-07-07 11-02-19;2025-07-07 11-02-37;2025-07-07 11-02-55;2025-07-07 11-03-14;2025-07-07 11-03-32;2025-07-07 11-03-50;2025-07-07 11-04-09;2025-07-07 11-04-27;2025-07-07 11-04-45;2025-07-07 11-05-04;2025-07-07 11-05-22;2025-07-07 11-05-40;2025-07-07 11-05-58;2025-07-07 11-06-16;2025-07-07 11-06-35;2025-07-07 11-06-53;2025-07-07 11-07-11;2025-07-07 11-07-30;2025-07-07 11-07-49;2025-07-07 11-08-09;2025-07-07 11-08-29;2025-07-07 11-08-47;2025-07-07 11-07-30;2025-07-07 11-07-49;2025-07-07 11-08-09;2025-07-07 11-08-29;2025-07-07 11-08-47;2025-07-07 11-09-06;2025-07-07 11-09-24;2025-07-07 11-09-42;2025-07-07 11-10-00;2025-07-07 11-10-20;2025-07-07 11-10-39;2025-07-07 11-09-06;2025-07-07 11-09-24;2025-07-07 11-09-42;2025-07-07 11-10-00;2025-07-07 11-10-20;2025-07-07 11-10-39;2025-07-07 11-10-57;2025-07-07 11-10-57;2025-07-07 11-11-15;2025-07-07 11-11-33;2025-07-07 11-11-52;2025-07-07 11-12-10;2025-07-07 11-12-28;2025-07-07 11-12-46;2025-07-07 11-13-04;2025-07-07 11-13-22;2025-07-07 11-13-40;2025-07-07 11-16-30;2025-07-07 11-16-48;2025-07-07 11-17-06;2025-07-07 11-17-25;2025-07-07 11-17-42;2025-07-07 11-18-00;2025-07-07 11-18-19;2025-07-07 11-18-37;2025-07-07 11-18-55;2025-07-07 11-19-14;2025-07-07 11-19-32;2025-07-07 11-19-50;2025-07-07 11-20-08;2025-07-07 11-20-28;2025-07-07 11-20-46;2025-07-07 11-21-05;2025-07-07 11-21-23;2025-07-07 11-21-42;2025-07-07 11-22-00;2025-07-07 11-22-18;2025-07-07 11-22-37;2025-07-07 11-22-55;2025-07-07 11-23-13;2025-07-07 11-23-31;2025-07-07 11-23-50;2025-07-07 11-24-08;2025-07-07 11-24-26;2025-07-07 11-24-45;2025-07-07 11-25-03;2025-07-07 11-25-21;2025-07-07 11-25-39;2025-07-07 11-25-57;2025-07-07 11-26-16;2025-07-07 11-26-34;2025-07-07 11-26-52;2025-07-07 11-27-10;2025-07-07 11-27-28;2025-07-07 11-27-46;2025-07-07 11-28-04;2025-07-07 11-28-23;2025-07-07 11-28-41;2025-07-07 11-29-00;2025-07-07 11-29-18;2025-07-07 11-29-35;2025-07-07 11-29-53;2025-07-07 11-30-12;2025-07-07 11-30-30;2025-07-07 11-30-48;2025-07-07 11-31-07;2025-07-07 11-31-25;2025-07-07 11-31-43;2025-07-07 11-32-01;2025-07-07 11-32-20;2025-07-07 11-32-38;2025-07-07 11-32-56;2025-07-07 11-33-16;2025-07-07 11-33-37;2025-07-07 11-33-55;2025-07-07 11-34-13;2025-07-07 11-34-31;2025-07-07 11-34-49;2025-07-07 11-35-08;2025-07-07 11-35-26;2025-07-07 11-35-44;2025-07-07 11-38-13;2025-07-07 11-38-31;2025-07-07 11-38-50;2025-07-07 11-39-08;2025-07-07 11-39-26;2025-07-07 11-39-44;2025-07-07 11-40-02;2025-07-07 11-40-21;2025-07-07 11-40-39;2025-07-07 11-40-58;2025-07-07 11-41-16;2025-07-07 11-41-34;2025-07-07 11-41-52;2025-07-07 11-42-10;2025-07-07 11-42-28;2025-07-07 11-42-46;2025-07-07 11-43-05;2025-07-07 11-43-23;2025-07-07 11-43-42;2025-07-07 11-44-00;2025-07-07 11-44-18;2025-07-07 11-44-37;2025-07-07 11-44-55;2025-07-07 11-45-13;2025-07-07 11-45-32;2025-07-07 11-45-50;2025-07-07 11-46-08;2025-07-07 11-46-27;2025-07-07 11-46-45;2025-07-07 11-47-03;2025-07-07 11-47-21;2025-07-07 11-47-39;2025-07-07 11-47-58;2025-07-07 11-48-17;2025-07-07 11-48-35;2025-07-07 11-48-53;2025-07-07 11-49-11;2025-07-07 11-49-29;2025-07-07 11-49-47;2025-07-07 11-50-06;2025-07-07 11-50-24;2025-07-07 11-50-43;2025-07-07 11-51-01;2025-07-07 11-51-19;2025-07-07 11-51-38;2025-07-07 11-51-56;2025-07-07 11-52-14;2025-07-07 11-52-32;2025-07-07 11-52-51;2025-07-07 11-53-10;2025-07-07 11-53-28;2025-07-07 11-53-46;2025-07-07 11-54-04;2025-07-07 11-54-22;2025-07-07 11-54-40;2025-07-07 11-54-58;2025-07-07 11-55-17;2025-07-07 11-55-35;2025-07-07 11-55-53;2025-07-07 11-56-11;2025-07-07 11-56-29;2025-07-07 11-56-48;2025-07-07 11-57-06;2025-07-07 11-57-24
0.350;0.245900;0.242900;0.446400;0.393500;0.374600;0.293600;0.377300;0.360200;0.391100;0.501100;0.315900;0.309800;0.275600;0.294800;0.451000;0.400200;0.382200;0.377000;0.330900;0.367500;0.430800;0.406300;0.472000;0.447300;0.479400;1.180000;1.240000;1.220000;1.200000;1.380000;1.140000;0.247200;0.420100;0.415500;0.291200;0.286900;1.280000;1.460000;1.300000;1.280000;1.160000;1.020000;0.297600;0.260900;0.535600;0.266400;0.364800;0.376700;1.200000;0.500200;0.212600;0.328100;0.381600;0.328700;0.294800;0.494900;0.421600;0.471700;0.268500;0.504100;0.229400;0.304000;0.389200;0.455500;0.293600;0.289900;0.459200;0.524300;0.396300;0.454600;0.365100;0.289300;0.496200;0.368200;0.488300;0.205900;0.291400;0.270700;0.304300;0.496800;0.499500;0.197600;0.654700;0.318100;0.324400;0.408200;0.382200;0.276500;0.302500;0.421900;0.439100;0.477200;0.251100;0.483300;0.472300;0.430200;0.474200;0.391100;0.307000;0.471700;0.277400;0.448200;0.473000;0.431700;0.485200;0.256900;0.189400;0.294500;0.478800;0.350700;0.513300;0.494700;0.217500;0.379800;0.536800;0.395600;0.442700;0.500800;0.370000;0.323900;0.224800;0.558800;0.489400;0.324800;0.359300;0.407500;0.477500;0.402100;0.399900;0.373700;0.472700;0.461600;0.436300;0.321700;0.411800;0.663000;0.340600;0.355900;0.410600;0.448200;0.577800;0.529200;0.352300;0.312200;0.539600;0.524900;0.489100;0.631900;0.418600;0.519400;0.433600;0.267300;0.315300;0.558200;0.460400;0.425000;0.381600;0.384300;0.398700;0.530700;0.493100;0.292000;0.435000;0.506300;0.550900;0.538000;0.571700;0.492200;0.357800;0.265500;0.363000;0.401200;0.356200;0.578100;0.250800;0.636100;0.426800;0.333300;0.303400;0.558500;0.392000;0.457100;0.535900;0.546000;0.482100;0.431400;0.527000
0.360;0.245900;0.307600;0.492500;0.434700;0.394700;0.368400;0.410000;0.443600;0.391100;0.498000;0.399300;0.309800;0.327200;0.346100;0.497700;0.461600;0.382200;0.411800;0.371500;0.367500;0.545700;0.476300;0.473900;0.509600;0.479400;1.180000;1.240000;1.420000;1.500000;1.320000;1.140000;0.277100;0.420100;0.486100;0.291200;0.320200;1.340000;1.420000;1.180000;1.200000;1.380000;1.340000;0.297600;0.355900;0.535600;0.266400;0.341000;0.421000;1.380000;0.518500;0.262100;0.374500;0.434800;0.388300;0.340900;0.535300;0.492500;0.471700;0.316800;0.504100;0.271300;0.354400;0.417900;0.491900;0.351100;0.361700;0.509600;0.524300;0.396300;0.498900;0.365100;0.364200;0.610100;0.415200;0.510200;0.255700;0.341600;0.349800;0.304300;0.516400;0.515400;0.246500;0.681400;0.337900;0.393500;0.465900;0.475100;0.372100;0.363300;0.573200;0.503200;0.478100;0.277100;0.501000;0.472300;0.430200;0.518500;0.454300;0.382200;0.509900;0.315600;0.488200;0.487300;0.458000;0.524600;0.297200;0.284400;0.327500;0.478800;0.350700;0.543200;0.494700;0.250800;0.379800;0.571700;0.395600;0.438400;0.517600;0.397800;0.370000;0.261200;0.558800;0.520300;0.371200;0.359300;0.455800;0.478500;0.444800;0.397200;0.406900;0.509600;0.461600;0.499800;0.360200;0.428000;0.728400;0.375500;0.378500;0.443000;0.513300;0.594000;0.556100;0.424700;0.371800;0.597600;0.519100;0.489100;0.656600;0.418600;0.575300;0.475700;0.325700;0.315300;0.558200;0.495300;0.503200;0.381600;0.446400;0.435400;0.575900;0.509600;0.339100;0.435000;0.516900;0.550900;0.567100;0.603400;0.509300;0.430200;0.299400;0.363000;0.542600;0.471100;0.578100;0.277700;0.744600;0.475100;0.391100;0.413400;0.558500;0.424100;0.510800;0.566800;0.546000;0.540200;0.502000;0.569800
0.370;0.290200;0.307600;0.492500;0.488200;0.427700;0.368400;0.452800;0.482400;0.414900;0.515400;0.399300;0.410900;0.359300;0.373000;0.539000;0.531000;0.402100;0.407300;0.371500;0.411500;0.545700;0.530400;0.473900;0.509600;0.538700;1.160000;1.340000;1.260000;1.300000;1.340000;1.220000;0.277100;0.452500;0.556100;0.304600;0.374600;1.280000;1.260000;1.240000;1.200000;1.340000;1.3400;0.348600;0.355900;0.548400;0.341900;0.341000;0.417000;1.120000;0.562800;0.262100;0.448200;0.434800;0.409100;0.389500;0.578100;0.545400;0.503500;0.340700;0.612000;0.325700;0.354400;0.489700;0.507500;0.363000;0.361700;0.509600;0.692600;0.532500;0.498900;0.409700;0.364200;0.610100;0.470200;0.540200;0.255700;0.427400;0.412200;0.443000;0.517900;0.567100;0.339400;0.711900;0.379800;0.469900;0.538300;0.475100;0.419200;0.414900;0.573200;0.503200;0.491900;0.346800;0.506900;0.536800;0.507500;0.518500;0.513600;0.382200;0.535000;0.344000;0.509300;0.527900;0.525800;0.569800;0.297200;0.284400;0.389200;0.552400;0.425900;0.576200;0.518500;0.287800;0.453400;0.589400;0.561900;0.472000;0.517600;0.397800;0.370000;0.330300;0.622400;0.558800;0.418200;0.433500;0.455800;0.508100;0.452800;0.438700;0.406900;0.609500;0.614400;0.562500;0.397200;0.462000;0.728400;0.439600;0.425900;0.471100;0.552700;0.642800;0.562800;0.424700;0.433800;0.664200;0.546900;0.538700;0.656600;0.493100;0.575300;0.475700;0.373300;0.355900;0.607100;0.495300;0.516700;0.430500;0.511100;0.435400;0.612000;0.521800;0.395000;0.567100;0.516900;0.558800;0.634600;0.651100;0.518500;0.461000;0.299400;0.407600;0.542600;0.471100;0.641600;0.277700;0.744600;0.541700;0.391100;0.413400;0.615000;0.411200;0.567100;0.566800;0.632800;0.540200;0.529800;0.646500
0.380;0.359900;0.416400;0.581100;0.549000;0.476900;0.476300;0.505100;0.604700;0.414900;0.515400;0.444800;0.410900;0.359300;0.439000;0.610500;0.600400;0.431700;0.429300;0.469000;0.410300;0.611700;0.530400;0.515700;0.543800;0.601900;1.320000;1.440000;1.260000;1.300000;1.220000;1.100000;0.403300;0.462900;0.556100;0.355300;0.419200;1.160000;1.380000;1.120000;1.340000;1.340000;2.534500;0.382800;0.407900;0.575900;0.405700;0.417000;0.409400;1.260000;0.606800;0.380100;0.448200;0.499500;0.409100;0.453100;0.578100;0.545400;0.505300;0.340700;0.612000;0.325700;0.446400;0.489700;0.530700;0.408200;0.471400;0.612000;0.692600;0.532500;0.536200;0.476300;0.410900;0.658700;0.514500;0.608900;0.309800;0.495900;0.471700;0.443000;0.517900;0.588400;0.339400;0.702400;0.461300;0.469900;0.601600;0.588800;0.462300;0.441800;0.631500;0.567400;0.491900;0.411200;0.506900;0.587500;0.507500;0.539900;0.513600;0.507500;0.535000;0.377900;0.533200;0.527900;0.550600;0.590900;0.379800;0.341900;0.389200;0.552400;0.463500;0.576200;0.527300;0.360500;0.453400;0.613800;0.561900;0.491000;0.570100;0.543800;0.406000;0.380700;0.650200;0.558800;0.460400;0.512100;0.480000;0.524000;0.452800;0.451000;0.425300;0.609500;0.614400;0.622700;0.438400;0.462000;0.746400;0.439600;0.425900;0.519700;0.552700;0.642800;0.562800;0.462900;0.480300;0.710700;0.546900;0.621500;0.677700;0.493100;0.606500;0.535600;0.373300;0.450000;0.607100;0.540200;0.600700;0.510600;0.555800;0.472400;0.612000;0.563400;0.441500;0.567100;0.512700;0.558800;0.667300;0.659700;0.518500;0.553300;0.389200;0.473900;0.590000;0.528300;0.687100;0.337000;0.772700;0.541700;0.448800;0.481800;0.671600;0.427100;0.567100;0.555700;0.632800;0.639800;0.529800;0.722300
0.390;0.433600;0.416400;0.581100;0.549000;0.476900;0.476300;0.505100;0.640400;0.450600;0.562500;0.506300;0.436900;0.401100;0.481500;0.657200;0.600400;0.496500;0.429300;0.501700;0.431400;0.678300;0.661200;0.517300;0.599500;0.668200;1.320000;1.460000;1.480000;1.260000;1.560000;1.380000;0.403300;0.480900;0.646200;0.392300;0.419200;1.180000;1.600000;1.500000;1.220000;1.280000;2.667700;0.427700;0.458600;0.603400;0.415500;0.417000;1.220000;1.200000;0.639800;0.380100;0.504400;0.539000;0.489800;0.453100;0.573500;0.618700;0.546900;0.409100;0.677100;0.386200;0.481200;0.596100;0.530700;0.434800;0.471400;0.612000;0.729000;0.591500;0.587600;0.501700;0.464700;0.689600;0.571600;0.608900;0.366900;0.495900;0.471700;0.507200;0.545100;0.609800;0.382200;0.719800;0.461300;0.502300;0.687700;0.638800;0.509600;0.474500;0.708800;0.598500;0.535900;0.411200;0.506900;0.664200;0.497400;0.539900;0.565800;0.507500;0.567400;0.424100;0.541100;0.593300;0.586900;0.616600;0.379800;0.389500;0.480000;0.562200;0.550600;0.632500;0.548100;0.380100;0.483600;0.645600;0.605000;0.550300;0.570100;0.543800;0.466800;0.417000;0.742500;0.558500;0.522400;0.567100;0.487000;0.588800;0.523100;0.451000;0.478100;0.637300;0.713100;0.665400;0.527300;0.578400;0.777000;0.552700;0.525500;0.555700;0.652900;0.665800;0.599800;0.502600;0.480300;0.710700;0.553000;0.670300;0.677700;0.513900;0.647100;0.598500;0.506900;0.510500;0.647700;0.617200;0.641900;0.548400;0.637600;0.519100;0.675900;0.563400;0.441500;0.627300;0.531300;0.573500;0.713100;0.659700;0.571300;0.602500;0.389200;0.502000;0.674900;0.576800;0.712500;0.361700;0.826800;0.658100;0.503500;0.537400;0.729300;0.427100;0.684400;0.565200;0.665100;0.639800;0.626900;0.775800
0.400;0.433600;0.455800;0.605000;0.603700;0.539200;0.523400;0.588200;0.698800;0.488500;0.562500;0.559100;0.496200;0.441500;0.571900;0.762300;0.646200;0.549300;0.472900;0.575900;0.469000;0.725300;0.661200;0.562500;0.627300;0.733600;1.260000;1.280000;1.480000;1.300000;1.500000;1.500000;0.450700;0.480900;0.646200;0.392300;0.525200;1.240000;1.160000;1.500000;1.280000;1.620000;2.694000;0.427700;0.516000;0.636400;0.415500;0.464700;1.300000;1.200000;0.639800;0.416400;0.550500;0.639500;0.489800;0.507200;0.603100;0.618700;0.584200;0.493700;0.751600;0.455200;0.538700;0.596100;0.552100;0.475100;0.531000;0.690800;0.771200;0.643400;0.615400;0.575000;0.500400;0.751000;0.571600;0.650500;0.407300;0.558500;0.585400;0.565200;0.578100;0.609800;0.382200;0.719800;0.539300;0.563100;0.741900;0.683500;0.509600;0.522800;0.748000;0.638000;0.552100;0.506300;0.542000;0.742800;0.529800;0.583000;0.595800;0.566100;0.567400;0.462000;0.582900;0.593300;0.586900;0.657200;0.461000;0.441500;0.480000;0.566400;0.574100;0.632500;0.548100;0.380100;0.531300;0.683200;0.653500;0.550300;0.610800;0.575900;0.547200;0.417000;0.742500;0.558500;0.522400;0.648300;0.528300;0.588800;0.523100;0.492500;0.569500;0.710100;0.733300;0.665400;0.584800;0.578400;0.827700;0.552700;0.525500;0.555700;0.652900;0.665800;0.590000;0.554200;0.628200;0.793500;0.599800;0.745200;0.680700;0.560000;0.665500;0.663600;0.506900;0.567700;0.676100;0.681900;0.739100;0.548400;0.637600;0.605600;0.675900;0.565200;0.565200;0.678600;0.590600;0.576500;0.745500;0.679800;0.571300;0.602500;0.456500;0.502000;0.748000;0.671900;0.806000;0.418000;0.868600;0.658100;0.571100;0.575600;0.806000;0.486100;0.684400;0.579900;0.698500;0.641900;0.687500;0.849400
0.410;0.510500;0.541700;0.605000;0.617200;0.615000;0.581100;0.588200;0.698800;0.518800;0.601900;0.622400;0.548100;0.500400;0.571900;0.762300;0.694500;0.602800;0.472900;0.626700;0.515100;0.725300;0.711300;0.578100;0.669100;0.810300;1.180000;1.220000;1.440000;1.280000;1.580000;1.440000;0.510200;0.545400;0.664200;0.510900;0.525200;1.280000;1.380000;1.340000;1.460000;1.620000;2.718200;0.545400;0.608000;0.636100;0.508700;0.482400;1.200000;1.440000;0.676500;0.486100;0.611100;0.678600;0.519100;0.539000;0.641000;0.667600;0.629700;0.531900;0.805700;0.503200;0.599800;0.660600;0.576500;0.475100;0.588500;0.762600;0.817900;0.703000;0.670000;0.629700;0.500400;0.751000;0.614700;0.735700;0.407300;0.607100;0.585400;0.631500;0.610700;0.658700;0.418300;0.747900;0.539300;0.601900;0.741900;0.683500;0.586600;0.522800;0.748000;0.638000;0.608600;0.506300;0.577800;0.742800;0.554600;0.604000;0.658700;0.649000;0.599100;0.462000;0.582900;0.620900;0.617200;0.657200;0.504400;0.518200;0.526400;0.599800;0.671900;0.642200;0.605900;0.477900;0.578400;0.683200;0.733600;0.587200;0.656600;0.659300;0.584500;0.458600;0.791600;0.583000;0.573200;0.696600;0.528300;0.615000;0.565800;0.492500;0.685900;0.758400;0.782500;0.698100;0.584800;0.627600;0.863100;0.597000;0.595500;0.600700;0.733000;0.681400;0.643500;0.585100;0.628200;0.793500;0.634600;0.831400;0.729000;0.594600;0.677400;0.742400;0.546900;0.640400;0.682900;0.775700;0.739100;0.676200;0.710700;0.605600;0.724100;0.544100;0.565200;0.719800;0.621700;0.616900;0.745500;0.679800;0.597000;0.680400;0.493700;0.649200;0.748000;0.671900;0.843000;0.475700;0.868600;0.719200;0.613800;0.575600;0.806000;0.486100;0.748300;0.614100;0.712500;0.654100;0.746400;0.849400
0.420;0.510500;0.599400;0.657800;0.666100;0.690200;0.674300;0.623900;0.772400;0.518800;0.655400;0.718300;0.548100;0.546900;0.631500;0.806600;0.751600;0.602800;0.542900;0.686500;0.515100;0.795900;0.778200;0.587800;0.737600;0.810300;1.320000;1.300000;1.380000;1.260000;1.600000;1.160000;0.599500;0.545400;0.722600;0.510900;0.590900;1.300000;1.240000;1.340000;1.380000;1.400000;2.730700;0.545400;0.675200;0.636100;0.508700;0.532200;1.280000;1.320000;0.696900;0.515700;0.647100;0.743100;0.591200;0.619300;0.688100;0.727200;0.629700;0.630900;0.805700;0.548700;0.651100;0.723500;0.616000;0.571000;0.625100;0.852800;0.817900;0.703000;0.711000;0.629700;0.617500;0.835300;0.708500;0.821600;0.494700;0.680100;0.647700;0.631500;0.643500;0.677700;0.484200;0.802700;0.610200;0.706700;0.801700;0.784300;0.698500;0.609200;0.898300;0.762600;0.608600;0.541400;0.621800;0.798400;0.554600;0.626700;0.717700;0.721700;0.643800;0.524000;0.650800;0.683200;0.666100;0.642200;0.568000;0.518200;0.580500;0.622100;0.671900;0.663000;0.605900;0.533100;0.578400;0.692700;0.733600;0.663600;0.645000;0.706400;0.670300;0.569800;0.791600;0.600100;0.638000;0.696600;0.630000;0.637300;0.606800;0.513000;0.767200;0.803300;0.782500;0.759600;0.644700;0.717400;0.915100;0.627300;0.640100;0.655700;0.842700;0.707900;0.686500;0.679200;0.706700;0.865300;0.634600;0.831400;0.800200;0.594600;0.682000;0.829800;0.620200;0.640400;0.682900;0.863400;0.793200;0.676200;0.766900;0.754700;0.741200;0.599100;0.664200;0.719800;0.691700;0.616900;0.734200;0.710400;0.599500;0.743100;0.551200;0.649200;0.854600;0.785200;0.843000;0.523700;0.920600;0.760200;0.691400;0.719800;0.871100;0.519400;0.807200;0.614100;0.712500;0.683500;0.807200;0.926400
0.430;0.588200;0.599400;0.657800;0.726900;0.748300;0.674300;0.670300;0.800200;0.595500;0.682900;0.718300;0.654200;0.615000;0.706400;0.863800;0.779100;0.702100;0.550900;0.686500;0.550300;0.795900;0.858900;0.587800;0.737600;0.873200;1.400000;1.320000;1.520000;1.260000;1.420000;1.380000;0.599500;0.597900;0.762900;0.554900;0.647100;1.300000;1.680000;1.620000;1.280000;1.420000;2.730700;0.578400;0.675200;0.654100;0.587200;0.532200;1.280000;1.500000;0.745200;0.515700;0.706100;0.743100;0.633700;0.664800;0.734500;0.764800;0.692300;0.689300;0.904400;0.631900;0.651100;0.803900;0.633400;0.601000;0.718900;0.852800;0.926100;0.784600;0.711000;0.689900;0.617500;0.835300;0.773000;0.956700;0.494700;0.721100;0.716800;0.788000;0.700300;0.682300;0.603700;0.863100;0.661800;0.776400;0.886400;0.784300;0.762000;0.653200;0.898300;0.762600;0.694800;0.630000;0.635800;0.873500;0.709200;0.626700;0.793800;0.721700;0.671600;0.571600;0.650800;0.700300;0.780000;0.654700;0.568000;0.608600;0.652600;0.696600;0.726000;0.687100;0.632700;0.587800;0.723800;0.696900;0.879000;0.717700;0.645000;0.706400;0.670300;0.615300;0.828300;0.667000;0.700300;0.784900;0.630000;0.682600;0.669100;0.582300;0.767200;0.855800;0.926400;0.793800;0.699700;0.815500;0.915100;0.736900;0.733600;0.700900;0.942600;0.783400;0.744300;0.679200;0.792500;0.906200;0.733000;0.881500;0.800200;0.708800;0.682000;0.829800;0.690200;0.705200;0.788000;0.863400;0.810000;0.764400;0.819400;0.754700;0.776400;0.629700;0.723500;0.845400;0.719500;0.666400;0.781300;0.746400;0.648700;0.820400;0.551200;0.716200;0.854600;0.785200;0.867100;0.523700;0.920600;0.834700;0.691400;0.719800;0.947200;0.579900;0.856100;0.669400;0.737900;0.683500;0.871100;0.982000
0.440;0.638900;0.753400;0.690200;0.739700;0.748300;0.840800;0.707900;0.868300;0.595500;0.682900;0.787400;0.654200;0.615000;0.769000;0.904100;0.839000;0.702100;0.594500;0.727500;0.597900;0.835600;0.858900;0.626300;0.777000;0.966400;1.440000;1.220000;1.200000;1.280000;1.420000;1.400000;0.744900;0.615300;0.762900;0.644700;0.736900;1.220000;1.680000;1.600000;1.300000;1.320000;2.756700;0.662700;0.741800;0.692600;0.667300;0.634900;1.240000;1.480000;0.742400;0.643200;0.706100;0.806000;0.633700;0.733000;0.734500;0.764800;0.779100;0.689300;0.904400;0.631900;0.719800;0.803900;0.732100;0.681700;0.869600;1.007700;0.926100;0.784600;0.751900;0.760200;0.700300;0.862900;0.807800;1.073700;0.548700;0.787700;0.812100;0.788000;0.700300;0.698700;0.603700;0.918700;0.747300;0.776400;0.927000;0.893700;0.841500;0.728400;0.979500;0.883000;0.694800;0.714300;0.635800;0.933700;0.709200;0.725600;0.793800;0.864700;0.671600;0.634000;0.724100;0.700300;0.890100;0.684100;0.717400;0.638300;0.652600;0.696600;0.799300;0.687100;0.682900;0.655700;0.723800;0.742100;0.879000;0.803200;0.638900;0.898300;0.765400;0.681900;0.874500;0.667000;0.795900;0.936500;0.728100;0.746100;0.669100;0.638300;0.847600;0.855800;0.926400;0.835700;0.810900;0.815500;0.937100;0.736900;0.733600;0.775500;0.942600;0.783400;0.744300;0.801400;0.821900;0.948400;0.733000;0.981700;0.924300;0.708800;0.707600;0.927900;0.690200;0.782200;0.788000;0.942300;0.910500;0.888200;0.884200;0.800200;0.776400;0.693300;0.790100;0.845400;0.719500;0.666400;0.841100;0.798100;0.648700;0.909900;0.699400;0.800800;0.909000;0.868700;0.924900;0.577500;0.918700;0.893700;0.787400;0.790700;1.019900;0.622400;0.856100;0.692900;0.737900;0.768400;0.871100;1.046200
0.450;0.706400;0.753400;0.696000;0.739700;0.861900;0.840800;0.707900;0.950800;0.654700;0.792900;0.846300;0.748900;0.700000;0.847500;0.904100;0.871400;0.774800;0.594500;0.817300;0.660900;0.835600;0.972500;0.669100;0.830100;1.060500;1.380000;1.220000;1.440000;1.420000;1.560000;1.380000;0.744900;0.709500;0.850300;0.697500;0.736900;1.220000;1.580000;1.440000;1.540000;1.340000;2.788400;0.740300;0.816400;0.733600;0.744300;0.634900;1.200000;1.460000;0.752800;0.643200;0.750100;0.874500;0.791700;0.733000;0.782800;0.813300;0.886400;0.755000;0.938600;0.700600;0.792900;1.052000;0.732100;0.725000;0.869600;1.007700;1.015600;0.824300;0.784600;0.821600;0.776700;0.926400;0.898300;1.073700;0.646200;0.787700;0.812100;0.849700;0.731500;0.756500;0.801100;0.980800;0.747300;0.825300;0.986300;0.969200;0.872900;0.794700;1.068500;0.988700;0.751900;0.714300;0.684700;0.984400;0.791000;0.725600;0.853400;0.864700;0.792300;0.688700;0.800800;0.854300;0.997000;0.740000;0.717400;0.710700;0.776100;0.720800;0.863500;0.789500;0.719500;0.743400;0.770000;0.829500;0.964300;0.914200;0.680400;0.898300;0.823100;0.750700;0.868000;0.766000;0.886400;1.044600;0.810000;0.802400;0.834100;0.638300;0.969500;0.913500;1.011900;0.912000;0.890300;1.040700;1.010100;0.858200;0.942600;0.855500;1.114900;0.845100;0.813300;0.801400;0.821900;0.948400;0.824300;1.027600;0.924300;0.778800;0.755900;1.023900;0.910800;0.874800;0.811500;1.030300;0.941700;0.934300;0.884200;0.858900;0.806600;0.693300;0.790100;0.868600;0.782200;0.697500;0.878700;0.798100;0.763500;1.034600;0.699400;0.844800;0.966700;0.978400;0.953300;0.658100;0.974100;0.970700;0.868300;0.837200;1.081900;0.622400;0.930700;0.759500;0.754100;0.768400;0.945300;1.076400
0.460;0.795900;0.836900;0.700900;0.770900;0.986600;0.924600;0.826200;1.032400;0.726600;0.792900;0.968900;0.808700;0.776700;0.922100;1.044000;0.871400;0.871100;0.693200;0.859800;0.753400;0.908700;0.972500;0.733900;0.841200;1.117700;1.560000;1.220000;1.500000;1.420000;1.440000;1.300000;0.831700;0.709500;0.850300;0.697500;0.878400;1.540000;1.640000;1.620000;1.500000;1.440000;2.808600;0.740300;0.847600;0.769000;0.744300;0.686800;1.340000;1.480000;0.752800;0.748000;0.805400;0.925500;0.791700;0.805700;0.875400;0.813300;0.970700;0.816400;0.968600;0.757100;0.878100;1.052000;0.804800;0.832300;0.975900;1.074900;1.075500;0.832000;0.810000;0.921800;0.890300;0.929800;0.898300;1.147000;0.718000;0.843900;1.007100;0.947800;0.853100;0.756500;0.801100;0.980800;0.895200;0.911400;1.028800;1.025400;0.872900;0.873200;1.146700;1.078000;0.852100;0.866800;0.733300;1.026300;0.912000;0.770600;0.935600;0.972500;0.792300;0.735700;0.832900;0.854300;0.997000;0.784900;0.818500;0.803600;0.776100;0.755600;0.986300;0.789500;0.719500;0.840800;0.839900;0.887900;1.004000;0.914200;0.717400;0.932200;0.892800;0.750700;0.868000;0.766000;0.886400;1.110700;0.938000;0.802400;0.834100;0.783100;1.063300;0.965800;1.072800;0.912000;0.972500;1.040700;1.047100;0.858200;0.942600;0.855500;1.114900;0.845100;0.904400;0.887300;0.973100;0.994900;0.898600;1.181800;1.016800;0.832900;0.773600;1.124400;0.910800;0.962100;0.839000;1.080100;1.014100;0.934300;0.940400;0.962100;0.806600;0.763200;0.865300;0.895800;0.856700;0.769100;0.915400;0.945600;0.763500;1.034600;0.772700;0.844800;1.034300;1.060800;0.986300;0.719200;1.012300;0.970700;0.957600;0.913300;1.127800;0.733900;0.930700;0.821000;0.795900;0.810900;1.011600;1.157100
